id,title,release_date,release_year,release_month,status,primary_genre,genre_list,n_genres,budget,revenue,profit,roi,runtime,vote_average,vote_count,popularity,primary_company,company_list,n_production_companies,primary_country,country_list,n_countries,original_language,n_spoken_languages,has_homepage,n_keywords,keyword_list,director,n_directors,n_producers,n_writers,cast_size,lead_actor,top_3_cast,cast_n_female,cast_n_male,cast_n_unspecified_gender,crew_size,n_visual_effects_crew,n_camera_crew,n_sound_crew,franchise_status
10488,Nim's Island,2008-04-03,2008.0,4.0,Released,Adventure,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,37000000,100076342,63076342,2.704766,96.0,5.6,330,14.353279,Walden Media,['Walden Media'],1,United States of America,['United States of America'],1,en,1,False,15,"['fictional place', 'exotic island', 'shipwreck', 'cruise', 'volcano', 'e-mail', 'liana', 'daughter', 'turtle', 'author', 'talking animal', 'pirate', 'woman director', 'iguana', 'sea lion']",Jennifer Flackett,2.0,1.0,5.0,23,Abigail Breslin,"['Abigail Breslin', 'Jodie Foster', 'Gerard Butler']",4,11,8,19.0,0.0,1.0,1.0,Original
96721,Rush,2013-09-02,2013.0,9.0,Released,Drama,"['Drama', 'Action']",2,38000000,90247624,52247624,2.3749374736842106,123.0,7.7,2277,33.003828,Revolution Films,"['Revolution Films', 'Working Title Films', 'Cross Creek Pictures', 'Exclusive Media Group', 'Double Negative']",5,Germany,"['Germany', 'United Kingdom']",2,en,4,False,6,"['world champion', 'sport', 'racing car', 'formula 1', 'automobile racing', 'based on true events']",Ron Howard,1.0,6.0,1.0,25,Daniel Brühl,"['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde']",3,14,8,18.0,0.0,1.0,1.0,Original
334,Magnolia,1999-12-08,1999.0,12.0,Released,Drama,['Drama'],1,37000000,48451803,11451803,1.309508189189189,188.0,7.5,825,30.993736,New Line Cinema,"['New Line Cinema', 'Ghoulardi Film Company', 'The Magnolia Project']",3,United States of America,['United States of America'],1,en,3,True,12,"['farewell', 'regret', 'parents kids relationship', 'suicide attempt', 'becoming an adult', 'loss of father', 'dying and death', 'chance', 'child prodigy', 'daughter', 'unsociability', 'reconciliation']",Paul Thomas Anderson,1.0,4.0,1.0,29,Julianne Moore,"['Julianne Moore', 'William H. Macy', 'John C. Reilly']",7,19,3,44.0,0.0,4.0,12.0,Original
23742,Cop Out,2010-02-26,2010.0,2.0,Released,Action,"['Action', 'Comedy', 'Crime']",3,30000000,55583804,25583804,1.8527934666666668,107.0,5.3,511,25.825771,Warner Bros.,['Warner Bros.'],1,United States of America,['United States of America'],1,en,2,True,10,"['new york', 'money laundering', 'daughter', 'police', 'undercover cop', 'locked in trunk of car', 'baseball card', 'wedding', 'police officer', 'duringcreditsstinger']",Kevin Smith,1.0,3.0,2.0,23,Bruce Willis,"['Bruce Willis', 'Tracy Morgan', 'Juan Carlos Hernández']",6,13,4,11.0,0.0,1.0,1.0,Original
259694,How to Be Single,2016-01-21,2016.0,1.0,Released,Comedy,"['Comedy', 'Romance']",2,38000000,112343513,74343513,2.956408236842105,110.0,5.9,1201,46.078371,New Line Cinema,"['New Line Cinema', 'Flower Films', 'Metro-Goldwyn-Mayer Pictures']",3,United States of America,['United States of America'],1,en,1,True,4,"['new york', 'based on novel', 'one-night stand', 'single']",Christian Ditter,1.0,2.0,6.0,21,Dakota Johnson,"['Dakota Johnson', 'Rebel Wilson', 'Alison Brie']",9,4,8,23.0,0.0,1.0,2.0,Original
62837,Dolphin Tale,2011-09-23,2011.0,9.0,Released,Drama,"['Drama', 'Family']",2,37000000,95404397,58404397,2.578497216216216,113.0,6.7,163,6.63839,Alcon Entertainment,"['Alcon Entertainment', 'Arc Productions']",2,United States of America,['United States of America'],1,en,1,True,5,"['dolphin', 'boy', 'trap', 'summer', 'tail']",Charles Martin Smith,1.0,3.0,2.0,18,Morgan Freeman,"['Morgan Freeman', 'Ashley Judd', 'Harry Connick Jr.']",5,7,6,18.0,0.0,1.0,1.0,Original
8966,Twilight,2008-11-20,2008.0,11.0,Released,Adventure,"['Adventure', 'Fantasy', 'Drama', 'Romance']",4,37000000,392616625,355616625,10.611260135135137,122.0,5.8,3561,127.084938,Summit Entertainment,"['Summit Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest Pictures', 'Temple Hill Entertainment', 'Twilight Productions']",6,United States of America,['United States of America'],1,en,1,True,11,"['soulmates', 'vampire', 'forbidden love', 'immortality', 'trust', 'desire', 'duringcreditsstinger', 'woman director', 'interspecies romance', 'based on young adult novel', 'fang vamp']",Catherine Hardwicke,1.0,0.0,2.0,26,Kristen Stewart,"['Kristen Stewart', 'Robert Pattinson', 'Billy Burke']",8,14,4,3.0,0.0,0.0,0.0,Original
8470,John Q,2002-02-15,2002.0,2.0,Released,Drama,"['Drama', 'Thriller', 'Crime']",3,36000000,102244770,66244770,2.8401325,116.0,7.0,594,27.465433,New Line Cinema,"['New Line Cinema', 'Burg/Koules Productions', 'Evolution Entertainment']",3,United States of America,['United States of America'],1,en,2,False,7,"['father son relationship', 'chicago', 'heart attack', 'kidnapping', 'heart disease', 'hostage-taking', 'hospital']",Nick Cassavetes,1.0,2.0,2.0,15,Denzel Washington,"['Denzel Washington', 'Robert Duvall', 'Anne Heche']",3,9,3,118.0,3.0,10.0,13.0,Original
11001,Blue Streak,1999-09-17,1999.0,9.0,Released,Action,"['Action', 'Comedy', 'Crime']",3,65000000,117758500,52758500,1.8116692307692308,93.0,6.1,352,16.865782,Columbia Pictures,['Columbia Pictures'],1,Germany,"['Germany', 'United States of America']",2,en,1,False,7,"['robbery', 'diamant', 'police operation', 'police everyday life', 'thief', 'police officer', 'police station']",Les Mayfield,1.0,2.0,3.0,51,Martin Lawrence,"['Martin Lawrence', 'Luke Wilson', 'Dave Chappelle']",4,22,25,9.0,0.0,1.0,1.0,Original
138832,We're the Millers,2013-08-07,2013.0,8.0,Released,Comedy,"['Comedy', 'Crime']",2,37000000,269994119,232994119,7.297138351351351,110.0,6.8,2972,100.348805,New Line Cinema,"['New Line Cinema', 'BenderSpink', 'Heyday Films', 'Newman/Tooley Films', 'Vincent Newman Entertainment', 'Slap Happy Productions (II)']",6,United States of America,['United States of America'],1,en,1,True,6,"['mexico', 'police', 'gang', 'drug smuggling', 'drug', 'family']",Rawson Marshall Thurber,1.0,5.0,6.0,17,Jason Sudeikis,"['Jason Sudeikis', 'Jennifer Aniston', 'Will Poulter']",5,10,2,43.0,1.0,1.0,3.0,Original
16911,The Inhabited Island,2008-12-18,2008.0,12.0,Released,Action,"['Action', 'Fantasy', 'Science Fiction', 'Thriller']",4,36500000,21834845,-14665155,0.5982149315068493,115.0,5.3,23,2.785832,Art Pictures Studio,"['Art Pictures Studio', 'Non-Stop Productions', 'Telekanal STS', 'Premiere Stealth Rights']",4,Russia,['Russia'],1,ru,1,True,13,"['based on novel', 'brother sister relationship', 'sword fight', 'spaceship', 'strugatsky', 'brainwashing', 'big city', 'girlfriend from china', 'hard to kill', 'outer space', 'testting', 'testing', 'head of state']",Fyodor Bondarchuk,1.0,2.0,5.0,15,Vasily Stepanov,"['Vasily Stepanov', 'Pyotr Fyodorov', 'Юлия Снигирь']",2,8,5,50.0,6.0,6.0,4.0,Original
2163,Breakdown,1997-05-02,1997.0,5.0,Released,Drama,"['Drama', 'Action', 'Thriller']",3,36000000,50159144,14159144,1.3933095555555557,95.0,6.6,198,9.176339,Paramount Pictures,"['Paramount Pictures', 'Dino De Laurentiis Company', 'Spelling Films']",3,United States of America,['United States of America'],1,en,1,False,21,"['california', 'bank', 'ransom', 'car breakdown', 'kidnapping', 'donut', 'highway', 'barn', 'vacation', 'stranded', 'deception', 'murder', 'suspense', 'redneck', 'diner', 'extortion', 'captive', 'car chase', 'desert', 'moving', 'trucker']",Jonathan Mostow,1.0,2.0,2.0,15,Kurt Russell,"['Kurt Russell', 'J. T. Walsh', 'Kathleen Quinlan']",3,10,2,16.0,0.0,1.0,1.0,Original
36670,Never Say Never Again,1983-10-07,1983.0,10.0,Released,Adventure,"['Adventure', 'Action', 'Thriller']",3,36000000,160000000,124000000,4.444444444444445,134.0,5.8,338,23.380757,PSO International,"['PSO International', 'TaliaFilm II Productions', 'Woodcote']",3,Germany,"['Germany', 'United Kingdom', 'United States of America']",3,en,4,True,8,"['video game', 'spy', 'bahamas', 'british', 'stealing', 'scuba diving', 'scuba', 'british secret service']",Irvin Kershner,1.0,1.0,1.0,37,Sean Connery,"['Sean Connery', 'Kim Basinger', 'Klaus Maria Brandauer']",7,15,15,6.0,0.0,0.0,1.0,Original
23048,Hot Tub Time Machine,2010-03-26,2010.0,3.0,Released,Science Fiction,"['Science Fiction', 'Comedy', 'Adventure']",3,36000000,64572262,28572262,1.7936739444444445,101.0,6.0,894,33.926473,United Artists,"['United Artists', 'Metro-Goldwyn-Mayer (MGM)', 'New Crime Productions']",3,United States of America,['United States of America'],1,en,2,True,9,"['female nudity', 'one-night stand', 'time travel', 'time machine', 'incest overtones', 'hot tub', 'peter pan syndrome', 'forty something', 'skiing']",Steve Pink,1.0,3.0,4.0,18,John Cusack,"['John Cusack', 'Lizzy Caplan', 'Rob Corddry']",8,10,0,22.0,0.0,1.0,1.0,Original
227735,Dolphin Tale 2,2014-09-12,2014.0,9.0,Released,Family,"['Family', 'Drama']",2,36000000,52424533,16424533,1.456237027777778,107.0,6.7,96,6.967857,Alcon Entertainment,"['Alcon Entertainment', 'Color Force', 'Boxing Cat Films', 'St. Petersburg Clearwater Film Commission']",4,United States of America,['United States of America'],1,en,1,True,3,"['dolphin', 'aquarium', 'swimming']",Charles Martin Smith,1.0,3.0,3.0,62,Morgan Freeman,"['Morgan Freeman', 'Ashley Judd', 'Nathan Gamble']",9,10,43,26.0,0.0,3.0,6.0,Franchise
2155,Reindeer Games,2000-02-25,2000.0,2.0,Released,Thriller,['Thriller'],1,42000000,32168970,-9831030,0.7659278571428572,124.0,5.4,173,11.470135,Dimension Films,"['Dimension Films', 'Marty Katz Productions']",2,United States of America,['United States of America'],1,en,1,False,4,"['prison', 'robbery', 'role reversal', 'extramarital affair']",John Frankenheimer,1.0,2.0,1.0,19,Ben Affleck,"['Ben Affleck', 'Gary Sinise', 'Charlize Theron']",1,17,1,16.0,0.0,1.0,1.0,Original
8409,A Man Apart,2003-04-04,2003.0,4.0,Released,Action,"['Action', 'Drama']",2,36000000,44350926,8350926,1.2319701666666667,109.0,5.8,258,19.854932,New Line Cinema,"['New Line Cinema', 'Newman/Tooley Films', 'Joseph Nittolo Entertainment', '""DIA"" Productions GmbH & Co. KG']",4,Germany,"['Germany', 'United States of America']",2,en,2,True,4,"['repayment', 'arbitrary law', 'cop', 'loss of wife']",F. Gary Gray,1.0,6.0,2.0,15,Vin Diesel,"['Vin Diesel', 'Larenz Tate', 'Timothy Olyphant']",2,12,1,17.0,0.0,1.0,2.0,Original
222936,Aloha,2015-05-27,2015.0,5.0,Released,Drama,"['Drama', 'Comedy', 'Romance']",3,37000000,26250020,-10749980,0.70946,105.0,5.2,692,29.652536,Scott Rudin Productions,"['Scott Rudin Productions', 'Vinyl Films']",2,United States of America,['United States of America'],1,en,2,False,6,"['love triangle', 'hawaii', 'satellite', 'military', 'duringcreditsstinger', 'communication']",Cameron Crowe,1.0,2.0,1.0,17,Bradley Cooper,"['Bradley Cooper', 'Emma Stone', 'Rachel McAdams']",7,9,1,81.0,1.0,8.0,14.0,Original
31908,Ghosts of Mississippi,1996-12-20,1996.0,12.0,Released,History,"['History', 'Drama']",2,0,0,0,,130.0,6.2,40,8.102925,Columbia Pictures,"['Columbia Pictures', 'Castle Rock Entertainment']",2,United States of America,['United States of America'],1,en,1,False,5,"['assassin', 'widow', 'trial', 'civil rights', 'activist']",Rob Reiner,1.0,0.0,1.0,10,Alec Baldwin,"['Alec Baldwin', 'James Woods', 'Virginia Madsen']",4,5,1,2.0,0.0,0.0,0.0,Original
10219,Snow Falling on Cedars,1999-12-22,1999.0,12.0,Released,Drama,"['Drama', 'Romance']",2,0,0,0,,127.0,6.3,32,2.79483,Universal Pictures,"['Universal Pictures', 'The Kennedy/Marshall Company']",2,United States of America,['United States of America'],1,en,3,False,9,"['journalist', 'japanese', 'wife', 'fisherman', 'war', 'bias', 'trial', 'washington state', 'japanese american']",Scott Hicks,1.0,0.0,3.0,23,Ethan Hawke,"['Ethan Hawke', 'Youki Kudoh', 'Reeve Carney']",6,15,2,8.0,0.0,1.0,1.0,Original
48171,The Rite,2011-01-28,2011.0,1.0,Released,Drama,"['Drama', 'Thriller', 'Horror']",3,37000000,96047633,59047633,2.595881972972973,114.0,5.8,556,11.492474,New Line Cinema,"['New Line Cinema', 'Contrafilm', 'Mid Atlantic Films', 'Hungarian National Film Office', 'Lazio Film Commission', 'Rome Film Commission', 'Italian Tax Credit']",7,United States of America,"['United States of America', 'Hungary', 'Italy']",3,en,6,True,12,"['vatican', 'violinist', 'hospital', 'miscarriage', 'exorcist', 'roman catholic', 'seminary', 'limp', 'toad', 'clergy', 'formalin', 'walking cane']",Mikael Håfström,1.0,2.0,2.0,12,Anthony Hopkins,"['Anthony Hopkins', ""Colin O'Donoghue"", 'Alice Braga']",4,7,1,17.0,1.0,1.0,1.0,Original
782,Gattaca,1997-09-07,1997.0,9.0,Released,Thriller,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",4,36000000,12532777,-23467223,0.3481326944444444,106.0,7.5,1808,70.398356,Columbia Pictures,"['Columbia Pictures', 'Jersey Films']",2,United States of America,['United States of America'],1,en,2,False,18,"['paraplegic', 'suicide attempt', 'cheating', 'dna', 'spaceman', 'new identity', 'heart disease', 'false identity', 'blood sample', 'biotechnology', 'space mission', 'dystopia', 'investigation', 'genetics', 'hostility', 'exercise', 'eugenics', 'dystopic future']",Andrew Niccol,1.0,3.0,1.0,12,Ethan Hawke,"['Ethan Hawke', 'Jude Law', 'Gore Vidal']",3,9,0,41.0,3.0,3.0,8.0,Original
75531,Isn't She Great,2000-01-28,2000.0,1.0,Released,Drama,"['Drama', 'Comedy']",2,36000000,3003296,-32996704,0.0834248888888889,95.0,4.6,14,1.068453,Universal Pictures,"['Universal Pictures', 'Mutual Film Company', 'Toho Company', 'British Broadcasting Corporation (BBC)', 'Marubeni', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'Lobell/Bergman Productions']",7,United States of America,['United States of America'],1,de,1,False,2,"['autism', 'based on article']",Andrew Bergman,1.0,1.0,1.0,8,Bette Midler,"['Bette Midler', 'Nathan Lane', 'Stockard Channing']",2,3,3,9.0,0.0,1.0,1.0,Original
11802,Space Chimps,2008-07-17,2008.0,7.0,Released,Animation,"['Animation', 'Family']",2,37000000,63800345,26800345,1.724333648648649,81.0,5.2,99,6.293217,Starz Media,"['Starz Media', 'Starz Animation', 'Odyssey Entertainment', 'Studiopolis', 'Vanguard Animation']",5,United States of America,['United States of America'],1,en,1,True,4,"['space marine', 'chimp', 'space', 'aftercreditsstinger']",Kirk De Micco,1.0,2.0,1.0,17,Andy Samberg,"['Andy Samberg', 'Cheryl Hines', 'Jeff Daniels']",4,10,3,8.0,0.0,1.0,1.0,Original
9776,Head of State,2003-01-01,2003.0,1.0,Released,Comedy,['Comedy'],1,0,0,0,,95.0,5.3,71,3.457194,DreamWorks SKG,"['DreamWorks SKG', '3 Arts Entertainment']",2,United States of America,['United States of America'],1,en,1,False,5,"['usa', 'black people', 'usa president', 'presidential election', 'election campaign']",Chris Rock,1.0,3.0,2.0,28,Chris Rock,"['Chris Rock', 'Bernie Mac', 'Dylan Baker']",5,14,9,9.0,0.0,1.0,1.0,Original
18785,The Hangover,2009-06-05,2009.0,6.0,Released,Comedy,['Comedy'],1,35000000,459270619,424270619,13.122017685714283,100.0,7.2,6173,82.21166,Legendary Pictures,"['Legendary Pictures', 'Green Hat Films', 'Warner Bros.', 'IFP Westcoast Erste']",4,Germany,"['Germany', 'United States of America']",2,en,1,True,12,"['underwear', 'tiger', 'stag night', 'hangover', 'lost weekend', 'bag over head', 'chapel', 'hit with tire iron', 'memory loss', 'las vegas', 'duringcreditsstinger', 'elevator']",Todd Phillips,1.0,4.0,2.0,87,Bradley Cooper,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis']",11,26,50,21.0,0.0,1.0,1.0,Original
365222,Ip Man 3,2015-12-19,2015.0,12.0,Released,Action,"['Action', 'Drama', 'History']",3,36000000,156844753,120844753,4.356798694444445,105.0,6.5,379,19.167377,Mandarin Films Distribution Co.,['Mandarin Films Distribution Co.'],1,Hong Kong,['Hong Kong'],1,cn,4,False,1,['biography'],Wilson Yip,1.0,1.0,3.0,16,Donnie Yen,"['Donnie Yen', 'Lynn Hung', 'Zhang Jin']",1,6,9,17.0,3.0,1.0,3.0,Franchise
817,Austin Powers: The Spy Who Shagged Me,1999-06-08,1999.0,6.0,Released,Adventure,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",4,33000000,310940086,277940086,9.422426848484848,95.0,6.2,1011,18.316151,New Line Cinema,"['New Line Cinema', ""Eric's Boy""]",2,United States of America,['United States of America'],1,en,2,False,22,"['saving the world', 'moon', 'submarine', 'clone', 'spy', 'cia', 'showdown', 'android', 'usa president', 'exotic island', 'cat', 'lasergun', 'nasa', 'undercover', 'space marine', 'car journey', 'auto', 'time travel', 'supermodel', 'single', 'aftercreditsstinger', 'duringcreditsstinger']",Jay Roach,1.0,6.0,2.0,18,Mike Myers,"['Mike Myers', 'Heather Graham', 'Michael York']",5,13,0,26.0,1.0,1.0,3.0,Original
268,Batman,1989-06-23,1989.0,6.0,Released,Fantasy,"['Fantasy', 'Action']",2,35000000,411348924,376348924,11.7528264,126.0,7.0,2096,44.104469,PolyGram Filmed Entertainment,"['PolyGram Filmed Entertainment', 'The Guber-Peters Company', 'Warner Bros.']",3,United Kingdom,"['United Kingdom', 'United States of America']",2,en,2,False,9,"['double life', 'dc comics', 'dual identity', 'chemical', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'super powers']",Tim Burton,1.0,2.0,3.0,19,Jack Nicholson,"['Jack Nicholson', 'Michael Keaton', 'Kim Basinger']",2,14,3,12.0,0.0,1.0,1.0,Original
45054,There Be Dragons,2011-03-25,2011.0,3.0,Released,Drama,['Drama'],1,0,0,0,,112.0,5.9,27,6.668679,,[],0,,[],0,en,1,True,7,"['spanish civil war', 'priest', 'independent film', 'catholic', 'dying', 'saint', 'martyrdom']",Roland Joffé,1.0,0.0,1.0,14,Charlie Cox,"['Charlie Cox', 'Dougray Scott', 'Wes Bentley']",5,9,0,2.0,0.0,0.0,0.0,Original
943,Lethal Weapon 3,1992-05-15,1992.0,5.0,Released,Adventure,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",5,35000000,321731527,286731527,9.192329342857144,118.0,6.4,811,36.172182,Silver Pictures,"['Silver Pictures', 'Warner Bros.']",2,United States of America,['United States of America'],1,en,1,False,9,"['rookie cop', 'dog biscuit', 'shooting practice', 'sitting on a toilet', 'judo throw', 'police psychologist', 'buddy cop', 'firing range', 'aftercreditsstinger']",Richard Donner,1.0,6.0,2.0,11,Mel Gibson,"['Mel Gibson', 'Danny Glover', 'Joe Pesci']",4,6,1,20.0,0.0,1.0,4.0,Franchise
22881,The Blind Side,2009-11-20,2009.0,11.0,Released,Drama,['Drama'],1,29000000,309208309,280208309,10.66235548275862,129.0,7.2,1597,25.767395,Alcon Entertainment,"['Alcon Entertainment', 'Left Tackle Pictures', 'Zucker/Netter Productions']",3,United States of America,['United States of America'],1,en,1,True,7,"['american football', 'adoption', 'education', 'private school', 'sport', 'american football player', 'duringcreditsstinger']",John Lee Hancock,1.0,3.0,2.0,21,Sandra Bullock,"['Sandra Bullock', 'Quinton Aaron', 'Kathy Bates']",10,9,2,42.0,0.0,3.0,12.0,Original
10054,Spy Kids,2001-03-18,2001.0,3.0,Released,Action,"['Action', 'Comedy', 'Family', 'Adventure']",4,35000000,147934180,112934180,4.226690857142857,88.0,5.5,867,21.543389,Dimension Films,"['Dimension Films', 'Troublemaker Studios', 'Miramax']",3,United States of America,['United States of America'],1,en,2,False,6,"['double life', 'parents kids relationship', 'brother sister relationship', 'loss of parents', 'secret agent', 'robot']",Robert Rodriguez,1.0,2.0,2.0,16,Alexa PenaVega,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas']",3,12,1,55.0,2.0,2.0,12.0,Original
51540,Horrible Bosses,2011-07-08,2011.0,7.0,Released,Comedy,"['Comedy', 'Crime']",2,35000000,117000000,82000000,3.342857142857143,98.0,6.5,2277,50.309843,New Line Cinema,"['New Line Cinema', 'Rat Entertainment']",2,United States of America,['United States of America'],1,en,1,True,6,"['conspiracy of murder', 'bad boss', 'employee', 'death of father', 'stakeout', 'duringcreditsstinger']",Seth Gordon,1.0,2.0,4.0,20,Jennifer Aniston,"['Jennifer Aniston', 'Jason Bateman', 'Charlie Day']",6,12,2,50.0,2.0,2.0,9.0,Original
44264,True Grit,2010-12-22,2010.0,12.0,Released,Drama,"['Drama', 'Adventure', 'Western']",3,38000000,252276927,214276927,6.6388665,110.0,7.2,1668,49.292384,Paramount Pictures,"['Paramount Pictures', 'Scott Rudin Productions', 'Mike Zoss Productions', 'Skydance Productions']",4,United States of America,['United States of America'],1,en,1,True,5,"['loss of father', 'father murder', 'texas ranger', 'alcoholism', 'betrayal']",Joel Coen,2.0,3.0,2.0,31,Jeff Bridges,"['Jeff Bridges', 'Matt Damon', 'Josh Brolin']",3,17,11,17.0,0.0,1.0,0.0,Original
